Branch,Category,Jee_Rank,Region,Round
Civil Engineering,ST Defence,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,ST Defence,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,B) Outside Delhi Region,Upgradation Round
Architecture,ST Defence,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,ST Defence,-,A) Delhi Region,Spot Round
Geoinformatics,ST Defence,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,A) Delhi Region,Spot Round
Architecture,ST Defence,-,A) Delhi Region,Spot Round
Civil Engineering,ST Defence,-,B) Outside Delhi Region,Spot Round
Geoinformatics,ST Defence,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,B) Outside Delhi Region,Spot Round
Architecture,ST Defence,-,B) Outside Delhi Region,Spot Round
Civil Engineering,ST Girl Candidate,-,A) Delhi Region,Round 1
Geoinformatics,ST Girl Candidate,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,ST Girl Candidate,-,A) Delhi Region,Round 1
Architecture,ST Girl Candidate,-,A) Delhi Region,Round 1
Civil Engineering,ST Girl Candidate,-,B) Outside Delhi Region,Round 1
Geoinformatics,ST Girl Candidate,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,ST Girl Candidate,-,B) Outside Delhi Region,Round 1
Architecture,ST Girl Candidate,-,B) Outside Delhi Region,Round 1
Civil Engineering,ST Girl Candidate,-,A) Delhi Region,Round 2
Geoinformatics,ST Girl Candidate,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,ST Girl Candidate,-,A) Delhi Region,Round 2
Architecture,ST Girl Candidate,-,A) Delhi Region,Round 2
Civil Engineering,ST Girl Candidate,-,B) Outside Delhi Region,Round 2
Geoinformatics,ST Girl Candidate,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,ST Girl Candidate,-,B) Outside Delhi Region,Round 2
Architecture,ST Girl Candidate,-,B) Outside Delhi Region,Round 2
Civil Engineering,ST Girl Candidate,-,A) Delhi Region,Round 3
Geoinformatics,ST Girl Candidate,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,ST Girl Candidate,-,A) Delhi Region,Round 3
Architecture,ST Girl Candidate,-,A) Delhi Region,Round 3
Civil Engineering,ST Girl Candidate,-,B) Outside Delhi Region,Round 3
Geoinformatics,ST Girl Candidate,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,ST Girl Candidate,-,B) Outside Delhi Region,Round 3
Architecture,ST Girl Candidate,-,B) Outside Delhi Region,Round 3
Civil Engineering,ST Girl Candidate,-,A) Delhi Region,Round 4
Geoinformatics,ST Girl Candidate,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,ST Girl Candidate,-,A) Delhi Region,Round 4
Architecture,ST Girl Candidate,-,A) Delhi Region,Round 4
Civil Engineering,ST Girl Candidate,-,B) Outside Delhi Region,Round 4
Geoinformatics,ST Girl Candidate,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,ST Girl Candidate,-,B) Outside Delhi Region,Round 4
Architecture,ST Girl Candidate,-,B) Outside Delhi Region,Round 4
Civil Engineering,ST PWD,-,A) Delhi Region,Round 1
Geoinformatics,ST PWD,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,A) Delhi Region,Round 1
Architecture,ST PWD,-,A) Delhi Region,Round 1
Civil Engineering,ST PWD,-,B) Outside Delhi Region,Round 1
Geoinformatics,ST PWD,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,B) Outside Delhi Region,Round 1
Architecture,ST PWD,-,B) Outside Delhi Region,Round 1
Civil Engineering,ST PWD,-,A) Delhi Region,Round 2
Geoinformatics,ST PWD,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,A) Delhi Region,Round 2
Architecture,ST PWD,-,A) Delhi Region,Round 2
Civil Engineering,ST PWD,-,B) Outside Delhi Region,Round 2
Geoinformatics,ST PWD,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,B) Outside Delhi Region,Round 2
Architecture,ST PWD,-,B) Outside Delhi Region,Round 2
Civil Engineering,ST PWD,-,A) Delhi Region,Round 3
Geoinformatics,ST PWD,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,A) Delhi Region,Round 3
Architecture,ST PWD,-,A) Delhi Region,Round 3
Civil Engineering,ST PWD,-,B) Outside Delhi Region,Round 3
Geoinformatics,ST PWD,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,B) Outside Delhi Region,Round 3
Architecture,ST PWD,-,B) Outside Delhi Region,Round 3
Civil Engineering,ST PWD,-,A) Delhi Region,Round 4
Geoinformatics,ST PWD,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,A) Delhi Region,Round 4
Architecture,ST PWD,-,A) Delhi Region,Round 4
Civil Engineering,ST PWD,-,B) Outside Delhi Region,Round 4
Geoinformatics,ST PWD,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,B) Outside Delhi Region,Round 4
Architecture,ST PWD,-,B) Outside Delhi Region,Round 4
Civil Engineering,ST PWD,-,A) Delhi Region,Upgradation Round
Geoinformatics,ST PWD,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,A) Delhi Region,Upgradation Round
Architecture,ST PWD,-,A) Delhi Region,Upgradation Round
Civil Engineering,ST PWD,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,ST PWD,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,B) Outside Delhi Region,Upgradation Round
Architecture,ST PWD,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,ST PWD,-,A) Delhi Region,Spot Round
Geoinformatics,ST PWD,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,A) Delhi Region,Spot Round
Architecture,ST PWD,-,A) Delhi Region,Spot Round
Civil Engineering,ST PWD,-,B) Outside Delhi Region,Spot Round
Geoinformatics,ST PWD,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,ST PWD,-,B) Outside Delhi Region,Spot Round
Architecture,ST PWD,-,B) Outside Delhi Region,Spot Round
